RN,FECHA,INICIO_INTERVALO,Llamadas_recibidas,Llamadas_atendidas,PERIODO_CIERRE,PERIODO_PAGO,PERIODO_RESTO_MES,FECHA_ENVIO_RDC,FECHA,ANIO,MES,TRIMES,DIASEM,DIAMES,DIAAANIO,SEMANA,DIA_HABIL
1007,2022-02-23,2022-02-23T18:00:00Z,139,79,0,0,1,0,2022-02-23,2022,202202,2022T1,4,23,54,8,1
1008,2022-02-23,2022-02-23T18:30:00Z,83,76,0,0,1,0,2022-02-23,2022,202202,2022T1,4,23,54,8,1
1009,2022-02-23,2022-02-23T19:00:00Z,86,60,0,0,1,0,2022-02-23,2022,202202,2022T1,4,23,54,8,1
1010,2022-02-23,2022-02-23T19:30:00Z,81,55,0,0,1,0,2022-02-23,2022,202202,2022T1,4,23,54,8,1
1011,2022-02-23,2022-02-23T20:00:00Z,41,38,0,0,1,0,2022-02-23,2022,202202,2022T1,4,23,54,8,1
1012,2022-02-23,2022-02-23T20:30:00Z,35,35,0,0,1,0,2022-02-23,2022,202202,2022T1,4,23,54,8,1
1013,2022-02-23,2022-02-23T21:00:00Z,1,0,0,0,1,0,2022-02-23,2022,202202,2022T1,4,23,54,8,1
1014,2022-02-24,2022-02-24T08:00:00Z,34,34,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1015,2022-02-24,2022-02-24T08:30:00Z,516,496,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1016,2022-02-24,2022-02-24T09:00:00Z,723,672,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1017,2022-02-24,2022-02-24T09:30:00Z,835,746,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1018,2022-02-24,2022-02-24T10:00:00Z,922,830,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1019,2022-02-24,2022-02-24T10:30:00Z,1028,904,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1020,2022-02-24,2022-02-24T11:00:00Z,1058,999,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1021,2022-02-24,2022-02-24T11:30:00Z,1135,1111,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1022,2022-02-24,2022-02-24T12:00:00Z,981,964,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1023,2022-02-24,2022-02-24T12:30:00Z,873,865,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1024,2022-02-24,2022-02-24T13:00:00Z,796,787,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1025,2022-02-24,2022-02-24T13:30:00Z,770,759,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1026,2022-02-24,2022-02-24T14:00:00Z,765,729,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1027,2022-02-24,2022-02-24T14:30:00Z,692,636,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1028,2022-02-24,2022-02-24T15:00:00Z,730,707,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1029,2022-02-24,2022-02-24T15:30:00Z,670,613,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1030,2022-02-24,2022-02-24T16:00:00Z,623,519,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1031,2022-02-24,2022-02-24T16:30:00Z,675,464,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1032,2022-02-24,2022-02-24T17:00:00Z,773,495,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1033,2022-02-24,2022-02-24T17:30:00Z,809,266,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1034,2022-02-24,2022-02-24T18:00:00Z,122,82,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1035,2022-02-24,2022-02-24T18:30:00Z,119,65,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1036,2022-02-24,2022-02-24T19:00:00Z,96,46,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1037,2022-02-24,2022-02-24T19:30:00Z,70,45,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1038,2022-02-24,2022-02-24T20:00:00Z,51,40,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1039,2022-02-24,2022-02-24T20:30:00Z,25,24,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1040,2022-02-24,2022-02-24T21:00:00Z,1,1,0,0,1,0,2022-02-24,2022,202202,2022T1,5,24,55,8,1
1041,2022-02-25,2022-02-25T08:00:00Z,48,46,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1042,2022-02-25,2022-02-25T08:30:00Z,662,605,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1043,2022-02-25,2022-02-25T09:00:00Z,865,715,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1044,2022-02-25,2022-02-25T09:30:00Z,952,755,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1045,2022-02-25,2022-02-25T10:00:00Z,979,793,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1046,2022-02-25,2022-02-25T10:30:00Z,1065,770,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1047,2022-02-25,2022-02-25T11:00:00Z,1106,791,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1048,2022-02-25,2022-02-25T11:30:00Z,1161,814,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1049,2022-02-25,2022-02-25T12:00:00Z,973,724,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1050,2022-02-25,2022-02-25T12:30:00Z,935,693,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1051,2022-02-25,2022-02-25T13:00:00Z,829,655,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1052,2022-02-25,2022-02-25T13:30:00Z,772,658,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1053,2022-02-25,2022-02-25T14:00:00Z,739,669,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1054,2022-02-25,2022-02-25T14:30:00Z,672,631,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1055,2022-02-25,2022-02-25T15:00:00Z,674,661,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1056,2022-02-25,2022-02-25T15:30:00Z,678,640,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1057,2022-02-25,2022-02-25T16:00:00Z,637,508,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1058,2022-02-25,2022-02-25T16:30:00Z,714,492,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1059,2022-02-25,2022-02-25T17:00:00Z,712,466,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1060,2022-02-25,2022-02-25T17:30:00Z,766,333,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1061,2022-02-25,2022-02-25T18:00:00Z,117,78,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1062,2022-02-25,2022-02-25T18:30:00Z,109,78,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1063,2022-02-25,2022-02-25T19:00:00Z,115,44,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1064,2022-02-25,2022-02-25T19:30:00Z,72,30,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1065,2022-02-25,2022-02-25T20:00:00Z,56,52,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1066,2022-02-25,2022-02-25T20:30:00Z,49,42,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1067,2022-02-25,2022-02-25T21:00:00Z,1,0,1,0,0,0,2022-02-25,2022,202202,2022T1,6,25,56,8,1
1068,2022-02-28,2022-02-28T08:00:00Z,13,13,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1069,2022-02-28,2022-02-28T08:30:00Z,27,26,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1070,2022-02-28,2022-02-28T09:00:00Z,46,45,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1071,2022-02-28,2022-02-28T09:30:00Z,57,53,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1072,2022-02-28,2022-02-28T10:00:00Z,54,52,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1073,2022-02-28,2022-02-28T10:30:00Z,76,73,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1074,2022-02-28,2022-02-28T11:00:00Z,98,96,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1075,2022-02-28,2022-02-28T11:30:00Z,77,77,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1076,2022-02-28,2022-02-28T12:00:00Z,73,72,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1077,2022-02-28,2022-02-28T12:30:00Z,72,72,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1078,2022-02-28,2022-02-28T13:00:00Z,60,60,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1079,2022-02-28,2022-02-28T13:30:00Z,54,54,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1080,2022-02-28,2022-02-28T14:00:00Z,45,45,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1081,2022-02-28,2022-02-28T14:30:00Z,41,41,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1082,2022-02-28,2022-02-28T15:00:00Z,44,41,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1083,2022-02-28,2022-02-28T15:30:00Z,42,37,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1084,2022-02-28,2022-02-28T16:00:00Z,32,32,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1085,2022-02-28,2022-02-28T16:30:00Z,35,35,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1086,2022-02-28,2022-02-28T17:00:00Z,33,33,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1087,2022-02-28,2022-02-28T17:30:00Z,35,35,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1088,2022-02-28,2022-02-28T18:00:00Z,32,31,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1089,2022-02-28,2022-02-28T18:30:00Z,43,40,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1090,2022-02-28,2022-02-28T19:00:00Z,33,32,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1091,2022-02-28,2022-02-28T19:30:00Z,27,25,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1092,2022-02-28,2022-02-28T20:00:00Z,19,19,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1093,2022-02-28,2022-02-28T20:30:00Z,19,16,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1094,2022-02-28,2022-02-28T21:00:00Z,1,1,1,0,0,0,2022-02-28,2022,202202,2022T1,2,28,59,9,0
1095,2022-03-01,2022-03-01T08:00:00Z,9,9,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1096,2022-03-01,2022-03-01T08:30:00Z,31,30,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1097,2022-03-01,2022-03-01T09:00:00Z,45,45,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1098,2022-03-01,2022-03-01T09:30:00Z,55,54,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1099,2022-03-01,2022-03-01T10:00:00Z,66,65,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1100,2022-03-01,2022-03-01T10:30:00Z,83,80,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1101,2022-03-01,2022-03-01T11:00:00Z,78,77,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1102,2022-03-01,2022-03-01T11:30:00Z,98,98,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1103,2022-03-01,2022-03-01T12:00:00Z,96,95,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1104,2022-03-01,2022-03-01T12:30:00Z,73,73,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1105,2022-03-01,2022-03-01T13:00:00Z,68,68,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1106,2022-03-01,2022-03-01T13:30:00Z,46,45,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1107,2022-03-01,2022-03-01T14:00:00Z,48,48,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1108,2022-03-01,2022-03-01T14:30:00Z,49,48,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1109,2022-03-01,2022-03-01T15:00:00Z,47,47,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1110,2022-03-01,2022-03-01T15:30:00Z,41,41,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1111,2022-03-01,2022-03-01T16:00:00Z,46,43,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1112,2022-03-01,2022-03-01T16:30:00Z,38,36,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1113,2022-03-01,2022-03-01T17:00:00Z,46,43,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1114,2022-03-01,2022-03-01T17:30:00Z,52,50,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1115,2022-03-01,2022-03-01T18:00:00Z,41,37,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1116,2022-03-01,2022-03-01T18:30:00Z,40,39,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1117,2022-03-01,2022-03-01T19:00:00Z,39,33,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1118,2022-03-01,2022-03-01T19:30:00Z,33,32,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1119,2022-03-01,2022-03-01T20:00:00Z,28,25,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1120,2022-03-01,2022-03-01T20:30:00Z,12,11,0,1,0,0,2022-03-01,2022,202203,2022T1,3,1,60,9,0
1121,2022-03-02,2022-03-02T08:00:00Z,78,76,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1122,2022-03-02,2022-03-02T08:30:00Z,1420,1133,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1123,2022-03-02,2022-03-02T09:00:00Z,1482,1089,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1124,2022-03-02,2022-03-02T09:30:00Z,1513,1104,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1125,2022-03-02,2022-03-02T10:00:00Z,1502,1063,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1126,2022-03-02,2022-03-02T10:30:00Z,1472,1012,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1127,2022-03-02,2022-03-02T11:00:00Z,1558,1167,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1128,2022-03-02,2022-03-02T11:30:00Z,1622,1167,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1129,2022-03-02,2022-03-02T12:00:00Z,1571,1235,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1130,2022-03-02,2022-03-02T12:30:00Z,1468,949,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1131,2022-03-02,2022-03-02T13:00:00Z,1351,834,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1132,2022-03-02,2022-03-02T13:30:00Z,1311,735,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1133,2022-03-02,2022-03-02T14:00:00Z,1286,724,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1134,2022-03-02,2022-03-02T14:30:00Z,1288,818,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1135,2022-03-02,2022-03-02T15:00:00Z,1334,956,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1136,2022-03-02,2022-03-02T15:30:00Z,1260,815,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1137,2022-03-02,2022-03-02T16:00:00Z,1247,691,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1138,2022-03-02,2022-03-02T16:30:00Z,1220,616,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1139,2022-03-02,2022-03-02T17:00:00Z,1278,673,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1140,2022-03-02,2022-03-02T17:30:00Z,1278,375,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1141,2022-03-02,2022-03-02T18:00:00Z,238,104,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1142,2022-03-02,2022-03-02T18:30:00Z,178,101,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1143,2022-03-02,2022-03-02T19:00:00Z,127,53,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1144,2022-03-02,2022-03-02T19:30:00Z,139,59,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1145,2022-03-02,2022-03-02T20:00:00Z,93,72,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1146,2022-03-02,2022-03-02T20:30:00Z,48,39,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1147,2022-03-02,2022-03-02T21:00:00Z,2,1,0,1,0,1,2022-03-02,2022,202203,2022T1,4,2,61,9,1
1148,2022-03-03,2022-03-03T08:00:00Z,70,70,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1149,2022-03-03,2022-03-03T08:30:00Z,1234,1107,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1150,2022-03-03,2022-03-03T09:00:00Z,1449,1092,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1151,2022-03-03,2022-03-03T09:30:00Z,1398,1003,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1152,2022-03-03,2022-03-03T10:00:00Z,1523,1139,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1153,2022-03-03,2022-03-03T10:30:00Z,1492,1112,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1154,2022-03-03,2022-03-03T11:00:00Z,1501,1152,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1155,2022-03-03,2022-03-03T11:30:00Z,1597,1197,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1156,2022-03-03,2022-03-03T12:00:00Z,1484,1104,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1157,2022-03-03,2022-03-03T12:30:00Z,1385,963,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1158,2022-03-03,2022-03-03T13:00:00Z,1284,812,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1159,2022-03-03,2022-03-03T13:30:00Z,1338,786,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1160,2022-03-03,2022-03-03T14:00:00Z,1253,829,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1161,2022-03-03,2022-03-03T14:30:00Z,1214,832,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1162,2022-03-03,2022-03-03T15:00:00Z,1112,928,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1163,2022-03-03,2022-03-03T15:30:00Z,1049,859,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1164,2022-03-03,2022-03-03T16:00:00Z,1023,684,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1165,2022-03-03,2022-03-03T16:30:00Z,1147,652,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1166,2022-03-03,2022-03-03T17:00:00Z,1214,692,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1167,2022-03-03,2022-03-03T17:30:00Z,1221,373,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1168,2022-03-03,2022-03-03T18:00:00Z,166,90,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1169,2022-03-03,2022-03-03T18:30:00Z,123,79,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1170,2022-03-03,2022-03-03T19:00:00Z,115,70,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1171,2022-03-03,2022-03-03T19:30:00Z,120,64,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1172,2022-03-03,2022-03-03T20:00:00Z,76,62,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1173,2022-03-03,2022-03-03T20:30:00Z,49,46,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1174,2022-03-03,2022-03-03T21:00:00Z,1,0,0,1,0,1,2022-03-03,2022,202203,2022T1,5,3,62,9,1
1175,2022-03-04,2022-03-04T08:00:00Z,55,54,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1176,2022-03-04,2022-03-04T08:30:00Z,925,893,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1177,2022-03-04,2022-03-04T09:00:00Z,1093,986,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1178,2022-03-04,2022-03-04T09:30:00Z,1260,1099,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1179,2022-03-04,2022-03-04T10:00:00Z,1351,1119,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1180,2022-03-04,2022-03-04T10:30:00Z,1443,1068,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1181,2022-03-04,2022-03-04T11:00:00Z,1423,1070,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1182,2022-03-04,2022-03-04T11:30:00Z,1374,1045,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1183,2022-03-04,2022-03-04T12:00:00Z,1215,1007,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1184,2022-03-04,2022-03-04T12:30:00Z,1092,936,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1185,2022-03-04,2022-03-04T13:00:00Z,1034,869,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1186,2022-03-04,2022-03-04T13:30:00Z,922,754,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1187,2022-03-04,2022-03-04T14:00:00Z,974,800,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1188,2022-03-04,2022-03-04T14:30:00Z,841,751,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1189,2022-03-04,2022-03-04T15:00:00Z,904,876,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1190,2022-03-04,2022-03-04T15:30:00Z,841,827,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1191,2022-03-04,2022-03-04T16:00:00Z,794,686,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1192,2022-03-04,2022-03-04T16:30:00Z,811,612,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1193,2022-03-04,2022-03-04T17:00:00Z,963,696,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1194,2022-03-04,2022-03-04T17:30:00Z,1031,390,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1195,2022-03-04,2022-03-04T18:00:00Z,211,102,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1196,2022-03-04,2022-03-04T18:30:00Z,131,62,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1197,2022-03-04,2022-03-04T19:00:00Z,131,45,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1198,2022-03-04,2022-03-04T19:30:00Z,109,51,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1199,2022-03-04,2022-03-04T20:00:00Z,70,53,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1200,2022-03-04,2022-03-04T20:30:00Z,40,37,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1201,2022-03-04,2022-03-04T21:00:00Z,1,0,0,1,0,0,2022-03-04,2022,202203,2022T1,6,4,63,9,1
1202,2022-03-07,2022-03-07T08:00:00Z,110,105,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1203,2022-03-07,2022-03-07T08:30:00Z,1079,981,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1204,2022-03-07,2022-03-07T09:00:00Z,1360,1115,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1205,2022-03-07,2022-03-07T09:30:00Z,1479,1211,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1206,2022-03-07,2022-03-07T10:00:00Z,1480,1196,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1207,2022-03-07,2022-03-07T10:30:00Z,1494,1161,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1208,2022-03-07,2022-03-07T11:00:00Z,1546,1229,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1209,2022-03-07,2022-03-07T11:30:00Z,1604,1284,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1210,2022-03-07,2022-03-07T12:00:00Z,1520,1174,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1211,2022-03-07,2022-03-07T12:30:00Z,1513,1089,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1212,2022-03-07,2022-03-07T13:00:00Z,1325,1002,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1213,2022-03-07,2022-03-07T13:30:00Z,1316,863,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1214,2022-03-07,2022-03-07T14:00:00Z,1219,877,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1215,2022-03-07,2022-03-07T14:30:00Z,1140,839,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1216,2022-03-07,2022-03-07T15:00:00Z,1073,961,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
1217,2022-03-07,2022-03-07T15:30:00Z,980,941,0,1,0,0,2022-03-07,2022,202203,2022T1,2,7,66,10,1
